3300,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,english
3293,Chronicle of the Conquest of Granada,Washington Irving,english
3306,At Suvla Bay,John Hargrave,english
3308,The Bontoc Igorot,Albert Ernest Jenks,english
3321,Children of the Whirlwind,Leroy Scott,english
3323,The Ward of King Canute,Ottilie A. Liljencrantz,english
3317,Now It Can Be Told,Philip Gibbs,english
3315,Down the Mother Lode,Vivia Hemphill,english
3319,Letters to Dead Authors,Andrew Lang,english
3322,East Lynne,Mrs. Henry Wood,english
3329,Caesar and Cleopatra,George Bernard Shaw,english
3333,Os Lusíadas,Luís Vaz de Camões,portuguese
3336,Within an Inch of His Life,Emile Gaboriau,english
3326,The Well-Beloved,Thomas Hardy,english
3328,Man And Superman,George Bernard Shaw,english
3335,Theodore Roosevelt,Theodore Roosevelt,english
3337,Hunting the Grisly and Other Sketches,Theodore Roosevelt,english
3339,The Wandering Jew, Book I.,Eugene Sue,english
332,The Burial of the Guns,Thomas Nelson Page,english
331,The Mucker,Edgar Rice Burroughs,english
330,Where There's A Will,Mary Roberts Rinehart,english
335,Frances Waldeaux,Rebecca Harding Davis,english
336,Indian Heroes and Great Chieftains,[AKA Ohiyesa], Charles A. Eastman,english
337,Indian Boyhood,[AKA Ohiyesa], Charles A. Eastman,english
339,Old Indian Days,[AKA Ohiyesa], Charles A. Eastman,english
3340,The Wandering Jew, Book II.,Eugene Sue,english
3341,The Wandering Jew, Book III.,Eugene Sue,english
3343,The Wandering Jew, Book V.,Eugene Sue,english
3345,The Wandering Jew, Book VII.,Eugene Sue,english
3346,The Wandering Jew, Book VIII.,Eugene Sue,english
3347,The Wandering Jew, Book IX.,Eugene Sue,english
3348,The Wandering Jew, Book X.,Eugene Sue,english
3344,The Wandering Jew, Book VI.,Eugene Sue,english
3342,The Wandering Jew, Book IV.,Eugene Sue,english
3349,The Wandering Jew, Book XI.,Eugene Sue,english
3352,Letters to His Son, 1748,The Earl of Chesterfield,english
3353,Letters to His Son, 1749,The Earl of Chesterfield,english
3354,Letters to His Son, 1750,The Earl of Chesterfield,english
3355,Letters to His Son, 1751,The Earl of Chesterfield,english
3356,Letters to His Son, 1752,The Earl of Chesterfield,english
3350,The Wandering Jew, Complete,Eugene Sue,english
3357,Letters to His Son, 1753-1754,The Earl of Chesterfield,english
3363,Fennel and Rue,William Dean Howells,english
3362,The Kentons,William Dean Howells,english
3361,The PG Edition of Chesterfield's Letters to His Son,The Earl of Chesterfield,english
3358,Letters to His Son, 1756-1758,The Earl of Chesterfield,english
3365,Their Wedding Journey,William Dean Howells,english
3367,A Hazard of New Fortunes, Part Second,William Dean Howells,english
3368,A Hazard of New Fortunes, Part Third,William Dean Howells,english
3369,A Hazard of New Fortunes, Part Fourth,William Dean Howells,english
3370,A Hazard of New Fortunes, Part Fifth,William Dean Howells,english
3364,Dr. Breen's Practice,William Dean Howells,english
3366,A Hazard of New Fortunes, Part First,William Dean Howells,english
3371,Their Silver Wedding Journey, Part I.,William Dean Howells,english
3372,Their Silver Wedding Journey, Part II.,William Dean Howells,english
3375,The Landlord at Lion's Head, Volume 1,William Dean Howells,english
3377,Criticism And Fiction,William Dean Howells,english
3376,The Landlord at Lion's Head, Volume 2,William Dean Howells,english
3378,My Literary Passions,William Dean Howells,english
3373,Their Silver Wedding Journey, Part III.,William Dean Howells,english
3379,Short Stories and Essays,William Dean Howells,english
3374,The March Family Trilogy, Complete,William Dean Howells,english
3390,My Mark Twain,William Dean Howells,english
3389,Literature and Life,William Dean Howells,english
3398,First Visit to New England and Others,William Dean Howells,english
31,The Oedipus Trilogy,Sophocles,english
32,Herland,Charlotte Perkins Stetson Gilman,english
35,The Time Machine,H. G. (Herbert George) Wells,english
3404,April Hopes,William Dean Howells,english
36,The War of the Worlds,H. G. Wells,english
3405,Ragged Lady, Part 1,William Dean Howells,english
3406,Ragged Lady, Part 2,William Dean Howells,english
3408,The Shame of Motley,Raphael Sabatini,english
3407,The Spell of Egypt,Robert Hichens,english
3409,Barchester Towers,Anthony Trollope,english
3410,The American Spirit in Literature,,Bliss Perry,english
3413,The Blazed Trail,Stewart Edward White,english
3418,Captain Brassbound's Conversion,George Bernard Shaw,english
3419,Rebecca Mary,Annie Hamilton Donnell,english
3421,Bramble-bees and Others,J. Henri Fabre,english
3422,The Life of the Fly,J. Henri Fabre,english
3423,The Strolling Saint,Raphael Sabatini,english
3427,Kilo,Ellis Parker Butler,english
3424,For the Term of His Natural Life,Marcus Clarke,english
344,The Merry Men,Robert Louis Stevenson,english
345,Dracula,Bram Stoker,english
347,Grettir The Strong,Unknown,english
346,The Troll Garden and Selected Stories,Willa Cather,english
348,Hesiod, The Homeric Hymns, and Homerica,Homer and Hesiod,english
349,The Harvester,Gene Stratton Porter,english
3461,Essays on Life, Art and Science,Samuel Butler,english
3460,Old Fritz and the New Era,Louise Muhlbach,english
3457,The Man of the Forest,Zane Grey,english
3428,The Two Vanrevels,Booth Tarkington,english
341,Myths and Legends of the Sioux,Marie L. McLaughlin,english
3430,The Suitors of Yvonne,Raphael Sabatini,english
3429,Saint George for England,G. A. Henty,english
3431,The Gadfly,E. L. Voynich,english
3468,Poems by the Way,William Morris,english
3472,Merton of the Movies,Harry Leon Wilson,english
3469,The Hand of Ethelberta,Thomas Hardy,english
3467,The Life of Cesare Borgia,Raphael Sabatini,english
3466,The Foreigner,Ralph Connor,english
3462,More Hunting Wasps,J. Henri Fabre,english
3474,Jeremy,Hugh Walpole,english
3476,Henry VIII And His Court,Louise Muhlbach,english
3473,The Poems of Emma Lazarus,Emma Lazarus,english
3478,Legends of Vancouver,E. Pauline Johnson,english
3480,The Hunchback,James Sheridan Knowles,english
3482,Voyages in Search of the North-West Passage,Richard Hakluyt,english
3479,The Metal Monster,A. Merritt,english
3463,The Boys' Life of Mark Twain,Albert Bigelow Paine,english
3464,Tish, The Chronicle of Her Escapades and Excursions,Mary Roberts Rinehart,english
3465,Under Two Flags,Ouida [Louise de la Ramee],english
3454,The Lilac Fairy Book,Andrew Lang,english
3490,The Admirable Crichton,J. M. Barrie,english
3491,Missy,Dana Gatlin,english
3492,Homespun Tales,Kate Douglas Wiggin,english
3495,The King of Ireland's Son,Padraic Colum,english
3499,Jo's Boys,Louisa May Alcott,english
3527,The Blue Moon,Laurence Housman,english
3528,Beethoven: the Man and the Artist,Ludwig van Beethoven,english
3532,My Discovery of England,Stephen Leacock,english
3530,Love-at-Arms,Raphael Sabatini,english
3533,Sunshine Sketches of a Little Town,Stephen Leacock,english
3529,Letters written during a short residence in Sweden, Norway, and Denmark,Mary Wollstonecraft,english
3534,A Complete Account of the Settlement at Port Jackson,Watkin Tench,english
352,Buttered Side Down,Edna Ferber,english
3535,A Narrative of the Expedition to Botany Bay,Watkin Tench,english
351,Of Human Bondage,W. Somerset Maugham,english
356,Beyond the City,Arthur Conan Doyle,english
353,In Flanders Fields and Other Poems,John McCrae,english
358,The Scarlet Car,Richard Harding Davis,english
359,Good Stories For Great Holidays,Frances Jenkins Olcott,english
357,A Dream of John Ball, A King's Lesson,William Morris,english
350,Fanny Herself,Edna Ferber,english
354,The Story of a Pioneer,Anna Howard Shaw,english
3537,Frederick The Great and His Family,L. Muhlbach,english
3567,Memoirs of Napoleon Bonaparte, Complete,Louis Antoine Fauvelet de Bourrienne,english
3580,The Private Life of Napoleon Bonaparte, Complete,Constant,english
3581,The Essays of Montaigne, Volume 1,Michel de Montaigne,english
3543,Heartbreak House,George Bernard Shaw,english
3586,The Essays of Montaigne, Volume 6,Michel de Montaigne,english
3587,The Essays of Montaigne, Volume 7,Michel de Montaigne,english
3590,The Essays of Montaigne, Volume 10,Michel de Montaigne,english
3589,The Essays of Montaigne, Volume 9,Michel de Montaigne,english
3594,The Essays of Montaigne, Volume 14,Michel de Montaigne,english
3597,The Essays of Montaigne, Volume 17,Michel de Montaigne,english
3595,The Essays of Montaigne, Volume 15,Michel de Montaigne,english
3596,The Essays of Montaigne, Volume 16,Michel de Montaigne,english
3598,The Essays of Montaigne, Volume 18,Michel de Montaigne,english
3591,The Essays of Montaigne, Volume 11,Michel de Montaigne,english
3592,The Essays of Montaigne, Volume 12,Michel de Montaigne,english
3593,The Essays of Montaigne, Volume 13,Michel de Montaigne,english
3601,The Captives,Hugh Walpole,english
3599,The Essays of Montaigne, Volume 19,Michel de Montaigne,english
3605,On the Firing Line,Anna Chapin Ray and Hamilton Brock Fuller,english
3600,The Essays of Montaigne, Complete,Michel de Montaigne,english
3625,Honoré de Balzac,Albert Keim and Louis Lumet,english
3622,The Duke's Children,Anthony Trollope,english
3621,Peg O' My Heart,J. Hartley Manners,english
3619,Cousin Maude,Mary J. Holmes,english
3609,To-morrow?,Victoria Cross,english
3612,John Bull's Other Island,George Bernard Shaw,english
3624,Chaucer,Adolphus William Ward,english
3630,What To Do?,Count Lyof N. Tolstoi,english
3631,On the Significance of Science and Art,Count Lyof N. Tolstoi,english
3634,The Guilty River,Wilkie Collins,english
3633,Jezebel,Wilkie Collins,english
3632,Poor Miss Finch,Wilkie Collins,english
3629,The Titan,Theodore Dreiser,english
3635,Mother,Kathleen Norris,english
3636,The Fall of the Niebelungs,Unknown,english
3638,The Devil's Disciple,George Bernard Shaw,english
3637,The Garden Of Allah,Robert Hichens,english
360,What is Property?,P. J. Proudhon,english
361,Miss Billy Married,Eleanor H. Porter,english
365,The Land of Little Rain,Mary Austin,english
364,The Mad King,Edgar Rice Burroughs,english
366,Bab: A Sub-Deb,Mary Roberts Rinehart,english
363,The Oakdale Affair,Edgar Rice Burroughs,english
362,Miss Billy's Decision,Eleanor H. Porter,english
3606,Antonina,Wilkie Collins,english
3608,The Ragged Trousered Philanthropists,Robert Tressell,english
367,The Country of the Pointed Firs,Sarah Orne Jewett,english
368,Acres of Diamonds,Russell H. Conwell,english
3641,Who Cares?,Cosmo Hamilton,english
3641,Who Cares?,Cosmo Hamilton,english
3650,Selections From American Poetry,Various,english
3647,The Dwelling Place of Light, Volume 2,Winston Churchill,english
3649,The Dwelling Place of Light, Complete,Winston Churchill,english
3660,Out of the Triangle,Mary E. Bamford,english
3659,The Rosary,Florence L. Barclay,english
3658,The Prospector,Ralph Connor,english
3663,The Girl From Keller's,Harold Bindloss,english
3646,The Dwelling Place of Light, Volume 1,Winston Churchill,english
3646,The Dwelling Place of Light, Volume 1,Winston Churchill,english
3648,The Dwelling Place of Light, Volume 3,Winston Churchill,english
3677,On Our Selection,Steele Rudd,english
3677,On Our Selection,Steele Rudd,english
3653,The Guns of Bull Run,Joseph A. Altsheler,english
3681,Mr. Crewe's Career, Book I.,Winston Churchill,english
3682,Mr. Crewe's Career, Book II.,Winston Churchill,english
3685,Egypt (La Mort De Philae),Pierre Loti,english
3683,Mr. Crewe's Career, Book III.,Winston Churchill,english
3684,Mr. Crewe's Career, Complete,Winston Churchill,english
3675,Die Versuchung des Pescara,Conrad Ferdinand Meyer,german
3675,Die Versuchung des Pescara,Conrad Ferdinand Meyer,german
3679,Getting Gold,J. C. F. Johnson,english
3688,The Chronicles of Clovis,Saki,english
3694,Every Man In His Humour,Ben Jonson,english
3698,The Task and Other Poems,William Cowper,english
3703,Dot and the Kangaroo,Ethel C. Pedley,english
3706,The Valiant Runaways,Gertrude Atherton,english
3705,Happy Hawkins,Robert Alexander Wason,english
3695,Every Man Out Of His Humour,Ben Jonson,english
3704,A Naturalist's Voyage Round the World,Charles Darwin,english
3727,Maurice Guest,Henry Handel Richardson,english
3709,Love Eternal,H. Rider Haggard,english
3702,Foul Play,Charles Reade,english
3728,The Getting of Wisdom,Henry Handel Richardson,english
3736,A Far Country, Book 1,Winston Churchill,english
3733,Bel Ami,Henri Rene Guy de Maupassant,english
3722,A Daughter of the Land,Gene Stratton-Porter,english
3738,A Far Country, Book 3,Winston Churchill,english
3738,A Far Country, Book 3,Winston Churchill,english
3674,The Dragon and the Raven,G. A. Henty,english
3673,Essays Before a Sonata,Charles Ives,english
3734,Tom Swift in the Caves of Ice,Victor Appleton,english
3671,Christie Johnstone,Charles Reade,english
374,Fantastic Fables,Ambrose Bierce,english
3714,Undine,Friedrich de la Motte Fouque,english
376,A Journal of the Plague Year,Daniel Defoe,english
3672,The 2000 CIA World Factbook,United States.  Central Intelligence Agency.,english
3744,The Trial,Charlotte M. Yonge,english
3745,The Road to Providence,Maria Thompson Daviess,english
3746,The Judgment House,Gilbert Parker,english
370,The Fortunes and Misfortunes of the Famous Moll Flanders &c.,Daniel Defoe,english
379,Worldly Ways and Byways,Eliot Gregory,english
370,The Fortunes and Misfortunes of the Famous Moll Flanders &c.,Daniel Defoe,english
3664,Yvette,Henri Rene Guy de Maupassant,english
3740,The Project Gutenberg Memoirs of Napoleon Bonaparte,Bourrienne, Constant, and Stewarton,english
3783,Mother,Maxim Gorky,english
3778,The Interdependence of Literature,Georgina Pell Curtis,english
3781,The Jewel of Seven Stars,Bram Stoker,english
3754,The Wonders of Instinct,J. H. Fabre,english
3752,Voyager's Tales,Richard Hakluyt,english
3777,Tom Swift and his Electric Rifle,Victor Appleton,english
3774,The Eskimo Twins,Lucy Fitch Perkins,english
3756,Indiscretions of Archie,P. G. Wodehouse,english
3758,The Gates of Chance,Van Tassel Sutphen,english
3776,The Valley of Fear,Arthur Conan Doyle,english
3785,In the Reign of Terror,G. A. Henty,english
3784,The Sheridan Road Mystery,Paul Thorne,english
3790,Major Barbara,George Bernard Shaw,english
3791,The Reign of Law,James Lane Allen,english
3787,Nature and Art,Mrs. Inchbald,english
3764,Coniston, Book III.,Winston Churchill,english
3763,Coniston, Book II.,Winston Churchill,english
3762,Coniston, Book I.,Winston Churchill,english
3765,Coniston, Book IV.,Winston Churchill,english
3771,Cynthia's Revels,Ben Jonson,english
3770,A Second Book of Operas,Henry Edward Krehbiel,english
3803,File No. 113,Emile Gaboriau,english
3782,Huntingtower,John Buchan,english
3786,The Recollections of Geoffrey Hamlyn,Henry Kingsley,english
3792,Capitola the Madcap,Emma D. E. N. Southworth,english
3795,Under the Lilacs,Louisa May Alcott,english
3794,L. Annaeus Seneca On Benefits,Seneca,english
3800,The Ethics,Benedict de Spinoza,english
3798,Reminiscences of Captain Gronow,Rees Howell Gronow,english
3796,Rilla of Ingleside,Lucy Maud Montgomery,english
3802,The Widow Lerouge,Emile Gaboriau,english
3797,In the Days of the Comet,H. G. Wells,english
3766,Coniston, Complete,Winston Churchill,english
3804,Pierre and Jean,Guy de Maupassant,english
3805,The Vultures,Henry Seton Merriman,english
3806,A Modern Cinderella,Louisa May Alcott,english
3819,The Euahlayi Tribe,K. Langloh Parker,english
3818,By Reef and Palm,Louis Becke,english
3817,To Let,John Galsworthy,english
3824,The Lamp of Fate,Margaret Pedler,english
3822,Balzac,Frederick Lawton,english
3821,The Roman and the Teuton,Charles Kingsley,english
3828,Simon the Jester,William J. Locke,english
3833,Australian Legendary Tales,K. Langloh Parker,english
3823,Thelma,Marie Corelli,english
3837,Hospital Sketches,Louisa May Alcott,english
3831,The Secret Power,Marie Corelli,english
3816,The Witch of Prague,F. Marion Crawford,english
3831,The Secret Power,Marie Corelli,english
3808,Rubur the Conqueror,Jules Verne,english
3833,Australian Legendary Tales,K. Langloh Parker,english
3840,The Memoirs of Marguerite de Valois, Volume III.,Marguerite de Valois, Queen of Navarre,english
3825,Pygmalion,George Bernard Shaw,english
3810,The Man-eaters of Tsavo and Other East African Adventures,J. H. Patterson,english
3827,The Days Before Yesterday,Lord Frederick Hamilton,english
3858,The Memoirs of Louis XIV. and the Regency, Book IV.,Elizabeth-Charlotte, Duchesse d'Orleans,english
3856,The Memoirs of Louis XIV. and the Regency, Book II.,Elizabeth-Charlotte, Duchesse d'Orleans,english
3846,The Memoirs of Cardinal de Retz, Complete,Jean Francois Paul de Gondi, Cardinal de Retz,english
3844,Memoirs Of Jean Francois Paul De Gondi, Cardinal De Retz, Volume III.,Jean Francois Paul de Gondi, Cardinal de Retz,english
3859,The Memoirs of the Louis XIV. and The Regency, Complete,Elizabeth-Charlotte, Duchesse d'Orleans,english
3852,The Memoirs of Madame de Montespan, Volume VI.,Madame La Marquise De Montespan,english
3812,The Mirrors of Washington,Anonymous,english
3813,The Lady Of Blossholme,H. Rider Haggard,english
3816,The Witch of Prague,F. Marion Crawford,english
3812,The Mirrors of Washington,Anonymous,english
3843,Memoirs Of Jean Francois Paul De Gondi, Cardinal De Retz, Volume II.,Jean Francois Paul de Gondi, Cardinal de Retz,english
3854,The Memoirs of Madame de Montespan, Complete,Madame La Marquise De Montespan,english
3855,The Memoirs of Louis XIV. and the Regency, Book I.,Elizabeth-Charlotte, Duchesse d'Orleans,english
3860,The Memoirs of Louis XIV., Volume 1,Duc de Saint-Simon,english
3861,The Memoirs of Louis XIV., Volume 2,Duc de Saint-Simon,english
3841,Memoirs of Marguerite de Valois, Complete,Marguerite de Valois, Queen of Navarre,english
3810,The Man-eaters of Tsavo and Other East African Adventures,J. H. Patterson,english
3870,The Memoirs of Louis XIV., Volume 11,Duc de Saint-Simon,english
3870,The Memoirs of Louis XIV., Volume 11,Duc de Saint-Simon,english
3863,The Memoirs of Louis XIV., Volume 4,Duc de Saint-Simon,english
3862,The Memoirs of Louis XIV., Volume 3,Duc de Saint-Simon,english
3866,The Memoirs of Louis XIV., Volume 7,Duc de Saint-Simon,english
3865,The Memoirs of Louis XIV., Volume 6,Duc de Saint-Simon,english
3864,The Memoirs of Louis XIV., Volume 5,Duc de Saint-Simon,english
3872,The Memoirs of Louis XIV., Volume 13,Duc de Saint-Simon,english
3872,The Memoirs of Louis XIV., Volume 13,Duc de Saint-Simon,english
3873,The Memoirs of Louis XIV., Volume 14,Duc de Saint-Simon,english
3874,The Memoirs of Louis XIV., Volume 15,Duc de Saint-Simon,english
3868,The Memoirs of Louis XIV., Volume 9,Duc de Saint-Simon,english
3876,The Memoirs of Louis XV. and XVI., Volume 1,Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe,english
3868,The Memoirs of Louis XIV., Volume 9,Duc de Saint-Simon,english
3839,The Memoirs of Marguerite de Valois, Volume II.,Marguerite de Valois, Queen of Navarre,english
383,She Stoops to Conquer,Oliver Goldsmith,english
3877,The Memoirs of Louis XV. and XVI., Volume 2,Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe,english
3882,The Memoirs of Louis XV. and XVI., Volume 7,Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe,english
3883,The Secret Memoirs of Louis XV./XVI, Complete,Madame du Hausset, an "Unknown English Girl" and the Princess Lamballe,english
388,The Crossing,Winston Churchill,english
385,The Redheaded Outfield and Other Baseball Stories,Zane Grey,english
3838,The Memoirs of Marguerite de Valois, Volume I.,Marguerite de Valois, Queen of Navarre,english
389,The Great God Pan,Arthur Machen,english
3887,The Memoirs of Marie Antoinette, Queen Of France, Volume 4,Madame Campan,english
3890,The Memoirs of Marie Antoinette, Queen Of France, Volume 7,Madame Campan,english
3891,Memoirs Of The Court Of Marie Antoinette, Queen Of France, Complete,Madame Campan,english
3886,The Memoirs of Marie Antoinette, Queen Of France, Volume 3,Madame Campan,english
3898,Memoirs of the Court of St. Cloud, Volume 7,Lewis Goldsmith,english
3875,The Memoirs of Louis XIV., His Court and The Regency, Complete,Duc de Saint-Simon,english
3889,The Memoirs of Marie Antoinette, Queen Of France, Volume 6,Madame Campan,english
3885,The Memoirs of Marie Antoinette, Queen Of France, Volume 2,Madame Campan,english
3881,The Memoirs of Louis XV. and XVI., Volume 6,Madame du Hausset, and of an Unknown English Girl and the Princess Lamballe,english
3899,Memoirs of the Court of St. Cloud, Complete,Lewis Goldsmith,english
3900,The Project Gutenberg Historic Court Memoirs,Various,english
3837,Hospital Sketches,Louisa May Alcott,english
3897,Memoirs of the Court of St. Cloud, Volume 6,Lewis Goldsmith,english
3905,The Confessions of J. J. Rousseau, Book V.,Jean Jacques Rousseau,english
384,The Lost Prince,Francis Hodgson Burnett,english
3907,The Confessions of J. J. Rousseau, Book VII.,Jean Jacques Rousseau,english
3909,The Confessions of J. J. Rousseau, Book IX.,Jean Jacques Rousseau,english
3910,The Confessions of J. J. Rousseau, Book X.,Jean Jacques Rousseau,english
3912,The Confessions of J. J. Rousseau, Book XII.,Jean Jacques Rousseau,english
3918,Serge Panine, Complete,Georges Ohnet,english
3926,Monsieur, Madame and Bebe, Complete,Gustave Droz,english
3934,Zibeline, Complete,Phillipe de Massa,english
391,The Song of Roland,Anonymous,english
3930,Prince Zilah, Complete,Jules Claretie,english
3938,A Woodland Queen, Complete,Andre Theuriet,english
3922,The Red Lily, Complete,Anatole France,english
3908,The Confessions of J. J. Rousseau, Book VIII.,Jean Jacques Rousseau,english
3913,The Confessions of J. J. Rousseau, Complete,Jean Jacques Rousseau,english
3995,Madame Chrysantheme Complete,Pierre Loti,english
3985,Gerfaut, Complete,Charles de Bernard,english
3999,An "Attic" Philosopher, Complete,Emile Souvestre,english
3990,Conscience, Complete,Hector Malot,english
4011,Epicoene,Ben Jonson,english
4005,Herb of Grace,Rosa Nouchette Carey,english
4002,The Honor of the Name,Emile Gaboriau,english
4002,The Honor of the Name,Emile Gaboriau,english
3980,Fromont and Risler, Complete,Alphonse Daudet,english
3975,The Ink-Stain, Complete,Rene Bazin,english
4005,Herb of Grace,Rosa Nouchette Carey,english
4009,The Victories of Love,Coventry Patmore,english
4014,Arsene Lupin,Edgar Jepson,english
4006,Yesterdays,Ella Wheeler Wilcox,english
4000,The Project Gutenberg Edition of "The French Immortals",Various,english
4019,The Lure of the Labrador Wild,Dillon Wallace,english
4018,Japanese Fairy Tales,Yei Theodora Ozaki,english
399,Cast Upon the Breakers,Horatio Alger,english
4012,The Dutch Twins,Lucy Fitch Perkins,english
398,First Book of Adam and Eve,Rutherford Platt,english
392,Jerusalem Delivered,Torquato Tasso,english
3942,Child of a Century, Complete,Alfred de Musset,english
4017,The Hollow Needle,Maurice Leblanc,english
3957,L'Abbe Constantin, Complete,Ludovic Halevy,english
3942,Child of a Century, Complete,Alfred de Musset,english
3967,Cosmopolis, Complete,Paul Bourget,english
3962,A Romance of Youth, Complete,Francois Coppee,english
393,The Blue Lagoon,H. de Vere Stacpoole,english
4021,Dear Brutus,J. M. Barrie,english
3971,Jacqueline, Complete,(Mme. Blanc) Th. Bentzon,english
3957,L'Abbe Constantin, Complete,Ludovic Halevy,english
4020,Arcadian Adventures with the Idle Rich,Stephen Leacock,english
4023,Candida,George Bernard Shaw,english
4026,The First Man,Eugene O'Neill,english
4025,Anna Christie,Eugene O'Neill,english
404,Industrial Biography,Samuel Smiles,english
401,Blix,Frank Norris,english
405,Adventures and Letters,Richard Harding Davis,english
4038,Imaginary Portraits,Walter Horatio Pater,english
4034,The Untilled Field,George Moore,english
403,Soldiers of Fortune,Richard Harding Davis,english
4037,Appreciations, with an Essay on Style,Walter Horatio Pater,english
402,Penrod,Booth Tarkington,english
4036,Essays from 'The Guardian',Walter Horatio Pater,english
4051,Lady Bridget in the Never-Never Land,Rosa Praed,english
4046,The Garden of Survival,Algernon Blackwood,english
4077,The Mariner of St. Malo: A Chronicle of the Voyages of Jacques Cartier,Stephen Leacock,english
4075,The Intrusion of Jimmy,P. G. Wodehouse,english
4071,Monsieur Lecoq,Emile Gaboriau,english
4068,West Indian Fables by James Anthony Froude Explained by J. J. Thomas,J. J. (John Jacob) Thomas,english
4069,The Dawn of Canadian History: A Chronicle of Aboriginal Canada,Stephen Leacock,english
4074,Swallow,H. Rider Haggard,english
4067,Frederick the Great and His Court,L. Mühlbach,english
4079,Agnes Bernauer,Friedrich Hebbel,german
4110,Christopher Columbus, Volume 3,Filson Young,english
4054,A Lady's Visit to the Gold Diggings of Australia in 1852-53.,Mrs. Charles (Ellen) Clacey,english
4050,Mates at Billabong,Mary Grant Bruce,english
4059,Miscellaneous Studies: A Series of Essays,Walter Horatio Pater,english
4116,Christopher Columbus, Complete,Filson Young,english
4109,Christopher Columbus, Volume 2,Filson Young,english
4043,The Dynasts,Thomas Hardy,english
4085,The Adventures of Roderick Random,Tobias Smollett,english
4115,Christopher Columbus, Volume 8,Filson Young,english
4053,Nuttie's Father,Charlotte M. Yonge,english
4065,Side-lights on Astronomy and Kindred Fields of Popular Science,Simon Newcomb,english
4083,Mutter und Kind,Friedrich Hebbel,german
4058,Marius the Epicurean, Volume Two,Walter Horatio Pater,english
4108,Christopher Columbus, Volume 1,Filson Young,english
4111,Christopher Columbus, Volume 4,Filson Young,english
4107,The Mayflower and Her Log, Complete,Azel Ames,english
4094,The Chinese Classics--Volume 1: Confucian Analects,James Legge,chinese
4114,Christopher Columbus, Volume 7,Filson Young,english
4057,Marius the Epicurean, Volume One,Walter Horatio Pater,english
4045,Omoo: Adventures in the South Seas,Herman Melville,english
4097,Alice of Old Vincennes,Maurice Thompson,english
408,The Souls of Black Folk,W. E. B. Du Bois,english
4086,The Scotch Twins,Lucy Fitch Perkins,english
4082,The Barrier,Rex Beach,english
4091,The French Twins,Lucy Fitch Perkins,english
4125,Diary of Samuel Pepys, 1660,Samuel Pepys,english
4131,Diary of Samuel Pepys, 1661,Samuel Pepys,english
4141,Diary of Samuel Pepys, May/June 1663,Samuel Pepys,english
4137,Diary of Samuel Pepys, November/December 1662,Samuel Pepys,english
4139,Diary of Samuel Pepys, January/February 1662/63,Samuel Pepys,english
4138,Diary of Samuel Pepys, 1662,Samuel Pepys,english
4143,Diary of Samuel Pepys, September/October 1663,Samuel Pepys,english
4146,Diary of Samuel Pepys, January/February 1663/64,Samuel Pepys,english
4136,Diary of Samuel Pepys, September/October 1662,Samuel Pepys,english
4145,Diary of Samuel Pepys, 1663,Samuel Pepys,english
411,The King's Jackal,Richard Harding Davis,english
419,The Magic of Oz,L. Frank Baum,english
4149,Diary of Samuel Pepys, June/July 1664,Samuel Pepys,english
4142,Diary of Samuel Pepys, July/August 1663,Samuel Pepys,english
416,Winesburg, Ohio,Sherwood Anderson,english
418,A Treatise on Good Works,Dr. Martin Luther,english
4144,Diary of Samuel Pepys, November/December 1663,Samuel Pepys,english
4124,Diary of Samuel Pepys, October/November/December 1660,Samuel Pepys,english
4153,Diary of Samuel Pepys, 1664,Samuel Pepys,english
4167,Diary of Samuel Pepys, August/September 1666,Samuel Pepys,english
4184,Diary of Samuel Pepys, 1667,Samuel Pepys,english
4184,Diary of Samuel Pepys, 1667,Samuel Pepys,english
4178,Diary of Samuel Pepys, July 1667,Samuel Pepys,english
4178,Diary of Samuel Pepys, July 1667,Samuel Pepys,english
4171,Diary of Samuel Pepys, 1666,Samuel Pepys,english
4195,Diary of Samuel Pepys, 1668,Samuel Pepys,english
4198,Diary of Samuel Pepys, Apr/May 1669,Samuel Pepys,english
4197,Diary of Samuel Pepys, Feb/Mar 1668/69,Samuel Pepys,english
4199,Diary of Samuel Pepys, 1669,Samuel Pepys,english
4213,The Founder of New France: A Chronicle of Champlain,Charles W. Colby,english
4163,Diary of Samuel Pepys, January/February 1965/66,Samuel Pepys,english
4201,Literary Friends And Acquaintances,William Dean Howells,english
4203,Wake-Robin,John Burroughs,english
4165,Diary of Samuel Pepys, May/June 1666,Samuel Pepys,english
4211,The Treasure,Kathleen Norris,english
4217,A Portrait of the Artist as a Young Man,James Joyce,english
4218,Sisters,Ada Cambridge,english
4209,At the Mercy of Tiberius,August Evans Wilson,english
4163,Diary of Samuel Pepys, January/February 1965/66,Samuel Pepys,english
4225,First and Last Things,H. G. Wells,english
4224,Mr. Hogarth's Will,Catherine Helen Spence,english
4231,The Malady of the Century,Max Nordau,english
4231,The Malady of the Century,Max Nordau,english
4200,Diary of Samuel Pepys, Complete,Samuel Pepys,english
4223,The Mystery of a Hansom Cab,Fergus Hume,english
4220,An Autobiography,Catherine Helen Spence,english
4222,Laperouse,Ernest Scott,english
4235,Dynevor Terrace (Vol. I),Charlotte M. Yonge,english
